MonthYear,YEAR,Actor1Name,Actor1Code,QuadClass,Actor2Name,Actor2Code,EventCode,GoldsteinScale,NumMentions,NumArticles,AvgTone,Actor1Geo_Fullname,Actor1Geo_Lat,Actor1Geo_Long,Actor2Geo_Fullname,Actor2Geo_Lat,Actor2Geo_Long,ActionGeo_FullName,ActionGeo_Lat,ActionGeo_Long
201201,2012,ISRAELI,ISRGOV,4,ADDAMEER,NGOPALHRI,173,-5.0,5,5,2.30769230769231,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201201,2012,ISRAELI,ISR,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,130,-4.4,2,2,7.49414519906323,"Columbia, Washington, United States",47.564,-122.275,Israel,31.5,34.75,Israel,31.5,34.75
201201,2012,ISRAELI,ISR,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,130,-4.4,18,18,7.58332163414292,"Columbia, Washington, United States",47.564,-122.275,"Columbia, Washington, United States",47.564,-122.275,"Columbia, Washington, United States",47.564,-122.275
201201,2012,ISRAELI,ISR,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,130,-4.4,9,9,2.73972602739726,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Washington, District of Columbia, United States",38.8951,-77.0364,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201201,2012,ISRAELI,ISR,4,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,173,-5.0,4,4,8.92857142857143,Israel,31.5,34.75,Israel,31.5,34.75,Gaza Strip,8.73308,126.321
201201,2012,ISRAELI,ISR,4,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,173,-5.0,4,4,8.92857142857143,Gaza Strip,8.73308,126.321,Israel,31.5,34.75,Gaza Strip,8.73308,126.321
201201,2012,ISRAEL,ISR,1,ADDAMEER,NGOPALHRI,036,4.0,4,4,3.6144578313253,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201201,2012,ISRAELI,ISR,4,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,173,-5.0,10,10,8.92857142857143,Israel,31.5,34.75,Gaza Strip,8.73308,126.321,Gaza Strip,8.73308,126.321
201201,2012,ISRAELI,ISR,3,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,130,-4.4,9,9,3.37078651685393,"Columbia, Washington, United States",47.564,-122.275,"Washington, District of Columbia, United States",38.8951,-77.0364,"Washington, District of Columbia, United States",38.8951,-77.0364
201201,2012,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISRGOV,046,7.0,3,3,4.66472303206997,"Nablus, West Bank (general), West Bank",32.2199,35.2636,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Nablus, West Bank (general), West Bank",32.2199,35.2636
201201,2012,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISRGOV,040,1.0,2,2,4.66472303206997,"Nablus, West Bank (general), West Bank",32.2199,35.2636,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201201,2012,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISRGOV,040,1.0,1,1,4.66472303206997,"Nablus, West Bank (general), West Bank",32.2199,35.2636,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Nablus, West Bank (general), West Bank",32.2199,35.2636
201201,2012,ISRAELI,ISRGOV,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,046,7.0,3,3,4.66472303206997,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Nablus, West Bank (general), West Bank",32.2199,35.2636,"Nablus, West Bank (general), West Bank",32.2199,35.2636
201201,2012,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAEL,ISR,112,-2.0,2,2,5.15695067264574,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201202,2012,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAEL,ISR,112,-2.0,8,1,4.69613259668508,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201202,2012,ADDAMEER,NGOPALHRI,1,ISRAEL,ISR,010,0.0,4,4,5.51378446115288,"Arraba, Ha?afon, Israel",32.8509,35.3371,"Arraba, Ha?afon, Israel",32.8509,35.3371,"Arraba, Ha?afon, Israel",32.8509,35.3371
201202,2012,ADDAMEER,NGOPALHRI,3,ISRAEL,ISR,110,-2.0,4,4,6.67838312829526,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005
201202,2012,AL HAQ,NGOPALHRI,3,ISRAEL,ISR,128,-5.0,9,9,7.28929384965831,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005
201202,2012,ADDAMEER,NGOPALHRI,3,ISRAEL,ISR,120,-4.0,2,2,4.3956043956044,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201202,2012,ADDAMEER,NGOPALHRI,3,ISRAELI,ISRJUD,111,-2.0,5,5,6.55555555555556,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005
201202,2012,ADDAMEER,NGOPALHRI,3,ISRAEL,ISR,110,-2.0,4,4,6.55555555555556,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005
201202,2012,ADDAMEER,NGOPALHRI,3,ISRAELI,ISR,111,-2.0,4,4,6.55555555555556,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005
201202,2012,ADDAMEER,NGOPALHRI,1,ISRAELI,ISRMIL,010,0.0,7,7,6.79442508710801,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005
201202,2012,ADDAMEER,NGOPALHRI,3,ISRAEL,ISR,110,-2.0,4,4,6.79442508710801,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005
201202,2012,ADDAMEER,NGOPALHRI,1,ISRAELI,ISR,010,0.0,2,2,6.79442508710801,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005
201202,2012,ADDAMEER,NGOPALHRI,3,ISRAELI,ISRJUD,111,-2.0,5,5,6.11551528878822,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005
201202,2012,ISRAEL,ISR,1,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,046,7.0,2,2,7.79220779220779,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201202,2012,ADDAMEER,NGOPALHRI,3,ISRAELI,ISR,111,-2.0,4,4,6.11551528878822,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005,"Safad, Ha?afon, Israel",32.9656,35.5005
201202,2012,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAEL,ISR,046,7.0,2,2,7.79220779220779,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201202,2012,AL MEZAN,NGOPALHRI,3,ISRAELI,ISR,112,-2.0,2,2,2.75,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201202,2012,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,1,ISRAELI,ISROPP,012,-0.4,7,7,7.56931165369355,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669
201202,2012,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,3,ISRAELI,ISROPP,142,-6.5,2,2,8.15347721822542,"Arraba, Ha?afon, Israel",32.8509,35.3371,"Arraba, Ha?afon, Israel",32.8509,35.3371,"Arraba, Ha?afon, Israel",32.8509,35.3371
201202,2012,ISRAELI,ISROPP,4,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,173,-5.0,7,7,7.56931165369355,"Arraba, Ha?afon, Israel",32.8509,35.3371,"Arraba, Ha?afon, Israel",32.8509,35.3371,"Arraba, Ha?afon, Israel",32.8509,35.3371
201202,2012,ISRAEL,ISR,3,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,142,-6.5,2,2,6.10889774236388,"Arraba, Ha?afon, Israel",32.8509,35.3371,"Arraba, Ha?afon, Israel",32.8509,35.3371,"Arraba, Ha?afon, Israel",32.8509,35.3371
201202,2012,ISRAELI,ISROPP,3,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,142,-6.5,7,7,7.56931165369355,"Arraba, Ha?afon, Israel",32.8509,35.3371,"Arraba, Ha?afon, Israel",32.8509,35.3371,"Arraba, Ha?afon, Israel",32.8509,35.3371
201202,2012,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,1,ISRAEL,ISR,012,-0.4,8,8,7.13118748029465,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669
201202,2012,ADDAMEER,NGOPALHRI,1,ISRAEL,ISR,0353,7.0,4,4,6.26865671641791,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201202,2012,AL HAQ,NGOPALHRI,1,ISRAELI,ISR,051,3.4,2,2,6.87250996015936,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201202,2012,ADDAMEER,NGOPALHRI,1,ISRAEL,ISR,012,-0.4,9,9,4.88698839340257,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201202,2012,AL HAQ,NGOPALHRI,1,ISRAELI,ISR,051,3.4,2,2,6.87250996015936,Switzerland,47.0,8.0,Switzerland,47.0,8.0,Switzerland,47.0,8.0
201202,2012,AL HAQ,NGOPALHRI,4,ISRAEL,ISR,172,-5.0,4,1,7.92838874680307,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201202,2012,ISRAELI,ISROPP,3,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,142,-6.5,5,5,7.63790664780764,"Hasharon, Ha?afon, Israel",32.6784,35.2032,"Hasharon, Ha?afon, Israel",32.6784,35.2032,"Hasharon, Ha?afon, Israel",32.6784,35.2032
201202,2012,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,1,ISRAELI,ISROPP,012,-0.4,5,5,7.63790664780764,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669
201202,2012,AL HAQ,NGOPALHRI,4,ISRAEL,ISRSEP,173,-5.0,1,1,4.3956043956044,Iran,32.0,53.0,Israel,31.5,34.75,Iran,32.0,53.0
201202,2012,AL HAQ,NGOPALHRI,4,ISRAEL,ISRSEP,173,-5.0,2,2,4.3956043956044,Iran,32.0,53.0,Israel,31.5,34.75,Israel,31.5,34.75
201202,2012,ISRAELI,ISROPP,4,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,173,-5.0,5,5,7.63790664780764,"Hasharon, Ha?afon, Israel",32.6784,35.2032,"Hasharon, Ha?afon, Israel",32.6784,35.2032,"Hasharon, Ha?afon, Israel",32.6784,35.2032
201202,2012,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,1,ISRAEL,ISR,012,-0.4,4,4,7.63790664780764,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669
201202,2012,ADDAMEER,NGOPALHRIJUD,1,ISRAEL,ISR,043,2.8,2,2,5.42797494780793,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201202,2012,ISRAEL,ISR,1,ADDAMEER,NGOPALHRIJUD,042,1.9,2,2,5.42797494780793,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,ADDAMEER,NGOPALHRI,2,ISRAELI,ISR,090,-2.0,8,8,3.05164319248826,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201203,2012,ADDAMEER,NGOPALHRI,2,ISRAEL,ISR,090,-2.0,1,1,3.05164319248826,"Haifa, H_efa, Israel",32.8184,34.9885,"Haifa, H_efa, Israel",32.8184,34.9885,"Haifa, H_efa, Israel",32.8184,34.9885
201203,2012,ISRAEL,ISR,4,ADDAMEER,NGOPALHRIJUD,173,-5.0,2,2,4.1343669250646,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,1,ISRAELI,ISR,036,4.0,9,9,7.63968072976055,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201203,2012,ADDAMEER,NGOPALHRIJUD,1,PHYSICIANS FOR HUMAN RIGHTS ISRAEL,NGOISRHRIHLH,042,1.9,9,9,4.01606425702811,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,PHYSICIANS FOR HUMAN RIGHTS ISRAEL,NGOISRHRIHLH,1,ADDAMEER,NGOPALHRIJUD,043,2.8,9,9,4.01606425702811,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,1,ISRAELI,ISR,010,0.0,2,2,6.04732690622261,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201203,2012,PALESTINIAN CENTRE FOR HUMAN RIGHTS,NGOPALHRI,3,ISRAELI,ISR,110,-2.0,2,2,6.04732690622261,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201203,2012,ISRAEL,ISR,1,AL HAQ,NGOPALHRI,020,3.0,3,3,5.76923076923077,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,ISRAEL,ISR,1,AL HAQ,NGOPALHRI,010,0.0,3,3,5.76923076923077,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,ISRAEL,ISR,1,AL HAQ,NGOPALHRI,020,3.0,2,2,5.08905852417303,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,ISRAEL,ISR,1,AL HAQ,NGOPALHRI,010,0.0,2,2,5.08905852417303,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,PALESTINIAN LIBERATION ORGANIZATION,PALPLO,3,ISRAELI,ISR,111,-2.0,2,2,3.65296803652968,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,ADDAMEER,NGOPALHRI,1,PHYSICIANS FOR HUMAN RIGHTS ISRAEL,NGOISRHRIHLH,010,0.0,5,5,7.42213386348575,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
201203,2012,ADDAMEER,NGOPALHRI,1,ISRAEL,ISR,010,0.0,4,4,7.42213386348575,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
201203,2012,ADDAMEER,NGOPALHRI,1,ISRAEL,ISROPP,012,-0.4,2,2,4.46511627906977,Malta,35.8333,14.5833,"Ofer, H_efa, Israel",32.6226,34.983,"Ofer, H_efa, Israel",32.6226,34.983
201203,2012,JAFFA,ISR,1,AL HAQ,NGOPALHRI,012,-0.4,10,10,4.59267966773351,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,PHYSICIANS FOR HUMAN RIGHTS ISRAEL,NGOISRHRIHLH,1,AL HAQ,NGOPALHRI,012,-0.4,3,3,4.5822102425876,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,ADDAMEER,NGOPALHRI,1,ISRAEL,ISR,012,-0.4,23,18,4.59131409054056,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,ADDAMEER,NGOPALHRI,3,ISRAEL,ISR,1241,-4.0,4,4,4.01069518716578,"Kfar Saba, HaMerkaz, Israel",32.1817,34.9358,"Kfar Saba, HaMerkaz, Israel",32.1817,34.9358,"Kfar Saba, HaMerkaz, Israel",32.1817,34.9358
201203,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,1241,-4.0,9,9,5.22875816993464,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,120,-4.0,9,9,5.22875816993464,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,ISRAEL,ISR,1,ADDAMEER,NGOPALHRI,012,-0.4,9,9,5.22875816993464,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,112,-2.0,1,1,6.66666666666667,Israel,31.5,34.75,Sweden,62.0,15.0,Israel,31.5,34.75
201203,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,112,-2.0,1,1,6.66666666666667,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201203,2012,JERUSALEM,ISREDU,3,ADDAMEER,NGOPALHRI,142,-6.5,1,1,4.21836228287841,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Hebrew University, Yerushalayim, Israel",31.7734,35.1981
201203,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,142,-6.5,1,1,4.21836228287841,"Hebrew University, Yerushalayim, Israel",31.7734,35.1981,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Hebrew University, Yerushalayim, Israel",31.7734,35.1981
201203,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,142,-6.5,2,2,4.21836228287841,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201203,2012,JERUSALEM,ISREDU,3,ADDAMEER,NGOPALHRI,142,-6.5,1,1,4.21836228287841,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,142,-6.5,7,7,7.19101123595506,"Jerusalem, Israel (general), Israel",31.7667,35.2333,Gaza Strip,8.73308,126.321,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,ISRAEL,ISR,2,ADDAMEER,NGOPALHRI,071,7.4,5,5,7.19101123595506,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,142,-6.5,2,2,7.19101123595506,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,Gaza Strip,8.73308,126.321
201204,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,112,-2.0,1,1,6.54205607476635,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201204,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,142,-6.5,7,7,7.18446601941748,"Jerusalem, Israel (general), Israel",31.7667,35.2333,Gaza Strip,8.73308,126.321,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,ADDAMEER,NGOPALHRI,1,ISRAEL,ISR,010,0.0,1,1,4.81927710843374,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
201204,2012,ADDAMEER,NGOPALHRI,1,ISRAEL,ISR,010,0.0,1,1,4.81927710843374,Gaza Strip,8.73308,126.321,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667,"Tel Aviv, Tel Aviv, Israel",32.0667,34.7667
201204,2012,ADDAMEER,NGOPALHRI,1,PHYSICIANS FOR HUMAN RIGHTS ISRAEL,NGOISRHRIHLH,012,-0.4,18,18,6.43353685028927,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669
201204,2012,ADDAMEER,NGOPALHRI,3,PHYSICIANS FOR HUMAN RIGHTS ISRAEL,NGOISRHRIHLH,142,-6.5,18,18,6.43353685028927,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669
201204,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,112,-2.0,1,1,6.54205607476635,Israel,31.5,34.75,Sweden,62.0,15.0,Israel,31.5,34.75
201204,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,142,-6.5,2,2,7.18446601941748,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,142,-6.5,9,9,7.69911504424779,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669
201204,2012,AL HAQ,NGOPALHRI,1,ISRAELI,ISR,022,3.2,27,27,5.18078003790764,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,AL HAQ,NGOPALHRI,4,ISRAELI,ISR,173,-5.0,3,1,5.14603616133519,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,AL HAQ,NGOPALHRI,3,ISRAELI,ISR,110,-2.0,3,1,5.14603616133519,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,142,-6.5,9,9,7.74976657329599,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669
201204,2012,ADDAMEER,NGOPALHRI,1,ISRAEL,ISR,010,0.0,1,1,5.20446096654275,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
201204,2012,ADDAMEER,NGOPALHRI,1,ISRAEL,ISR,010,0.0,1,1,5.20446096654275,Gaza Strip,8.73308,126.321,"Gaza City, Israel (general), Israel",31.4167,34.3333,"Gaza City, Israel (general), Israel",31.4167,34.3333
201204,2012,AL HAQ,NGOPALHRI,1,ISRAELI,ISR,022,3.2,2,2,5.08474576271187,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201204,2012,AL HAQ,NGOPALHRI,3,ISRAELI,ISR,110,-2.0,27,27,5.18078003790764,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,AL HAQ,NGOPALHRI,3,ISRAELI,ISR,110,-2.0,2,2,5.08474576271187,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201204,2012,AL HAQ,NGOPALHRI,4,ISRAELI,ISR,173,-5.0,27,27,5.18078003790764,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,AL HAQ,NGOPALHRI,4,ISRAELI,ISR,173,-5.0,2,2,5.08474576271187,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
201204,2012,ADDAMEER,NGOPALHRI,1,PHYSICIANS FOR HUMAN RIGHTS ISRAEL,NGOISRHRIHLH,012,-0.4,9,9,7.74976657329599,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669
201204,2012,ADDAMEER,NGOPALHRI,3,PHYSICIANS FOR HUMAN RIGHTS ISRAEL,NGOISRHRIHLH,142,-6.5,9,9,7.74976657329599,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669,"Ramla, HaMerkaz, Israel",31.9253,34.8669
201204,2012,AL HAQ,NGOPALHRI,1,ISRAELI,ISR,022,3.2,3,1,5.14603616133519,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,AL HAQ,NGOPALHRI,4,ISRAEL,ISR,193,-10.0,1,1,4.6242774566474,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,AL MEZAN,NGOPALHRI,1,ISRAEL,ISR,010,0.0,9,9,1.93548387096774,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333,"Gaza, Israel (general), Israel",31.4167,34.3333
201204,2012,ISRAELI,ISR,4,AL HAQ,NGOPALHRI,193,-10.0,7,7,4.6242774566474,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333,"Jerusalem, Israel (general), Israel",31.7667,35.2333
201204,2012,ADDAMEER,NGOPALHRI,3,ISRAEL,ISR,142,-6.5,1,1,3.125,Gaza Strip,8.73308,126.321,"Hebron, Israel (general), Israel",31.5333,35.1,Gaza Strip,8.73308,126.321
201204,2012,ADDAMEER,NGOPALHRI,3,ISRAEL,ISR,142,-6.5,4,4,3.125,"Hebron, Israel (general), Israel",31.5333,35.1,"Hebron, Israel (general), Israel",31.5333,35.1,"Hebron, Israel (general), Israel",31.5333,35.1
201204,2012,ISRAEL,ISR,3,ADDAMEER,NGOPALHRI,111,-2.0,4,4,3.15315315315315,Israel,31.5,34.75,Israel,31.5,34.75,Israel,31.5,34.75
